"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000234350",12.6373505376671,1.35656812964562,0.734446133900848,1.84706279606989,0.0647380397044475,0.812243533032028
"ENSG00000243150",16.3622540969635,1.16667508531061,0.631002991362568,1.84892163948594,0.0644691285267782,0.812243533032028
"ENSG00000071242",2715.51696663735,0.488124455250229,0.264213279500195,1.84746374661259,0.0646799576959514,0.812243533032028
"ENSG00000075303",1411.06771414938,-0.254904818237664,0.137918438499294,-1.84822871409589,0.064569263192243,0.812243533032028
"ENSG00000101966",3333.95165985053,-0.287724564230094,0.15569120864179,-1.84804631385503,0.0645956431860777,0.812243533032028
"ENSG00000149499",3914.50700078462,0.265632089677596,0.143798532197024,1.84725174603064,0.064710662906047,0.812243533032028
"ENSG00000129933",4989.77034066532,0.242715839004208,0.131379824297528,1.84743616686946,0.0646839515413858,0.812243533032028
"ENSG00000185304",206.07996759349,-0.949228177388082,0.514103195239206,-1.84637673171126,0.0648375233428052,0.812335367083845
"ENSG00000100139",1093.68860741341,0.443280356013173,0.240051473183464,1.84660543896928,0.0648043453487995,0.812335367083845
"ENSG00000136643",1163.38511649123,-0.279275118824611,0.15204110270088,-1.83683960365669,0.0662335774842166,0.814882513527808
"ENSG00000177888",1429.31768434453,-0.276720893155209,0.151086052024969,-1.83154493380684,0.0670192473408072,0.814882513527808
"ENSG00000130775",2533.06443547343,0.786281762995727,0.42781629503872,1.83789577936615,0.0660777641706312,0.814882513527808
"ENSG00000184007",289.713983423465,0.557823103165367,0.302658408871203,1.84307815945319,0.0653175996513043,0.814882513527808
"ENSG00000197429",559.708984139877,-0.305030356400464,0.166352476972115,-1.83363880089141,0.0667076285809731,0.814882513527808
"ENSG00000127054",3324.52261036891,0.28618280443805,0.156247811945619,1.83159559724045,0.0670116932575285,0.814882513527808
"ENSG00000143554",457.829996640732,-0.550804274160739,0.299730022529852,-1.83766801040387,0.0661113404315767,0.814882513527808
"ENSG00000176444",2079.34396828335,0.25989630889957,0.141618067031981,1.8351917544594,0.0664772824479227,0.814882513527808
"ENSG00000168264",2362.75448115586,-0.297886991530941,0.162473113464195,-1.83345407236618,0.0667350726395491,0.814882513527808
"ENSG00000310124",17.3083216537606,-1.4865757103309,0.809902261752194,-1.83550013444184,0.0664316191886161,0.814882513527808
"ENSG00000117632",908.065780029789,-0.38757020862095,0.212116205888686,-1.82715982023712,0.0676757431248418,0.814882513527808
"ENSG00000008869",5619.62452208208,-0.215005443939342,0.11720513625925,-1.83443704603323,0.0665891447026621,0.814882513527808
"ENSG00000151690",2329.4319348346,-0.236702156521987,0.128390825277373,-1.8436064727415,0.065240512032236,0.814882513527808
"ENSG00000073849",13675.3805590881,-0.274297439212516,0.149799429970668,-1.83109801730371,0.0670859144207366,0.814882513527808
"ENSG00000114026",558.835939415421,0.31334602024271,0.171016769069852,1.83225318749136,0.0669137079819181,0.814882513527808
"ENSG00000145348",2801.93373110722,-0.259937136241838,0.142195161999755,-1.82803080348322,0.0675449287737573,0.814882513527808
"ENSG00000249502",19.5477258137617,-1.18754445497584,0.648846964701102,-1.83023812945306,0.0672143384987152,0.814882513527808
"ENSG00000132466",6458.42462730064,-0.208377030756282,0.113715268630888,-1.83244548656575,0.066885076455193,0.814882513527808
"ENSG00000037749",1621.84965022495,-0.366712159195962,0.19991679849241,-1.83432388854448,0.0666059301679985,0.814882513527808
"ENSG00000172062",161.968400042134,0.413340716949534,0.226111255072747,1.82804131893634,0.0675433507131524,0.814882513527808
"ENSG00000145494",1503.97174891947,0.338045660242788,0.184972107571646,1.82754937855618,0.0676172090050626,0.814882513527808
"ENSG00000259040",216.365935913119,-0.483325039163637,0.264183512182146,-1.82950493454868,0.0673240007669754,0.814882513527808
"ENSG00000198729",20.1644410207983,-2.06558787668688,1.12322265419927,-1.83898345440638,0.0659176196984831,0.814882513527808
"ENSG00000168216",2016.12296505941,-0.24444473950336,0.133772528393554,-1.82731643364183,0.0676522057531725,0.814882513527808
"ENSG00000227344",22.7041803745936,-1.08173288752086,0.586657453756774,-1.84389183260824,0.065198905621461,0.814882513527808
"ENSG00000274752",113.418016830033,-0.649169029019039,0.352595311796842,-1.84111645078559,0.0656044954077976,0.814882513527808
"ENSG00000211770",110.846207457448,0.508533417835409,0.276047462237923,1.84219559097815,0.0654465451437708,0.814882513527808
"ENSG00000106009",2013.08437994075,0.279535878708982,0.15245977693944,1.83350575686609,0.0667273932329592,0.814882513527808
"ENSG00000077454",1780.61816922161,0.327298726851567,0.177785996043917,1.84097023463377,0.0656259207486492,0.814882513527808
"ENSG00000290065",267.147305292873,-0.465894236922368,0.253566891641209,-1.83736225935047,0.0661564344198989,0.814882513527808
"ENSG00000147180",179.642846257017,-0.461348461840875,0.252230597044923,-1.82907413789575,0.0673885026706468,0.814882513527808
"ENSG00000170873",380.589082638889,-0.650330450273056,0.355325395405715,-1.83023915172317,0.0672141857028309,0.814882513527808
"ENSG00000179832",4246.7938869101,0.379689672195095,0.206191435620794,1.84144249760878,0.0655567398904229,0.814882513527808
"ENSG00000198467",871.91234881789,0.71552769555479,0.391367516473009,1.82827563718906,0.0675081942952421,0.814882513527808
"ENSG00000106771",5045.99882393727,-0.248133302261733,0.135076465934094,-1.83698396716124,0.0662122622795615,0.814882513527808
"ENSG00000278952",18.0860833394303,1.46674475522726,0.797980770341371,1.83807030161867,0.0660520467122195,0.814882513527808
"ENSG00000251226",15.2940520368501,1.81742046751666,0.990928602170287,1.83405793670324,0.066645394439624,0.814882513527808
"ENSG00000287420",36.8629875135643,-0.835027863471631,0.456587208482654,-1.82884638018359,0.0674226247012983,0.814882513527808
"ENSG00000153495",71.6944020651576,0.585588176442832,0.319544905778688,1.83256927540695,0.0668666507959242,0.814882513527808
"ENSG00000153531",56.1555077915197,0.637552778462286,0.347560157527611,1.83436669783313,0.06659957954814,0.814882513527808
"ENSG00000102580",1884.09097967443,-0.338158962646392,0.183735888107781,-1.84046223157027,0.0657004042785438,0.814882513527808
"ENSG00000103489",2280.05702509423,0.359190612713259,0.195989149740871,1.83270662272971,0.0668462118817101,0.814882513527808
"ENSG00000157353",1437.06456943167,0.281079283895876,0.15316557445165,1.83513354683107,0.066485904422153,0.814882513527808
"ENSG00000293411",26.7477252598449,-1.79627996218979,0.976525298001553,-1.83946075525729,0.0658474450788985,0.814882513527808
"ENSG00000136492",249.710010212977,-0.399804105214426,0.21755476249399,-1.83771709077374,0.0661041041256272,0.814882513527808
"ENSG00000005884",484.726419248378,0.304764918417543,0.166360555570353,1.83195419955579,0.066958244518877,0.814882513527808
"ENSG00000176890",208.644381771552,0.418752874330064,0.227641579912765,1.83952718343694,0.0658376834334724,0.814882513527808
"ENSG00000101493",1021.70149033687,0.549271001748761,0.29964235743603,1.83308864090092,0.0667893900863396,0.814882513527808
"ENSG00000130702",29.8661156698322,1.40102228998983,0.764038411659866,1.83370661554322,0.0666975560791159,0.814882513527808
"ENSG00000132824",5347.10754741018,-0.278117219105319,0.151893551931322,-1.83100082636206,0.0671004197362569,0.814882513527808
"ENSG00000232442",1051.76928028678,0.407076425865406,0.222574595084471,1.82894380066563,0.0674080276944279,0.814882513527808
"ENSG00000198046",55.4067838456125,1.49298018131735,0.816326764514326,1.82890019807889,0.0674145605704924,0.814882513527808
"ENSG00000070404",135.321056422327,0.513972950636373,0.280813993018689,1.83029679223345,0.0672055707977937,0.814882513527808
"ENSG00000170956",29.191167768576,1.7062885017793,0.931431351045038,1.83189936635147,0.0669664149911029,0.814882513527808
"ENSG00000105321",790.239670073966,0.333884308363345,0.182732831236291,1.827171976182,0.0676739159711833,0.814882513527808
"ENSG00000290427",147.898256391792,-0.735207140980732,0.40083651865268,-1.83418203374274,0.0666269774345812,0.814882513527808
"ENSG00000226450",38.4223068751805,0.907874451962865,0.49648572906128,1.82860130477347,0.0674593571001005,0.814882513527808
"ENSG00000088179",6924.6287017748,-0.357206535597543,0.195554469926139,-1.82663447034711,0.0677547469745889,0.815276914449183
"ENSG00000128829",1313.20035204635,-0.302472209108606,0.165662606611059,-1.82583272891962,0.0678754617187355,0.816172332317782
"ENSG00000300370",64.4170551711725,-0.692738017512372,0.37970885606716,-1.82439257458311,0.0680927437771684,0.818226917044256
"ENSG00000143110",2081.14530356667,-0.430160464330106,0.235940857602965,-1.82317072464816,0.0682775375327847,0.818539069054367
"ENSG00000077684",1820.04001676724,0.265716208814051,0.145769423588687,1.82285284713627,0.0683256811609864,0.818539069054367
"ENSG00000213949",201.265614910586,-1.16534042641321,0.639353200750631,-1.82268646664324,0.0683508911758582,0.818539069054367
"ENSG00000160999",116.798344856973,0.873238539645135,0.478808079606378,1.82377569811064,0.0681859892970481,0.818539069054367
"ENSG00000270550",9.21687377811843,2.00506271567644,1.09972913578956,1.82323324028048,0.0682680726106698,0.818539069054367
"ENSG00000177853",3365.23892834128,-0.227934957684974,0.125169060494893,-1.8210167655151,0.0686043083867556,0.821016122363698
"ENSG00000238123",13.140567582223,1.35559811842715,0.745021815977934,1.81954150785204,0.0688288562154174,0.821570768151703
"ENSG00000298995",17.527810217278,-1.52878395619181,0.840017078623713,-1.81994389768429,0.0687675489559294,0.821570768151703
"ENSG00000267940",30.8566196637417,-0.95344742389605,0.524019753713658,-1.81948756156442,0.0688370787701421,0.821570768151703
"ENSG00000040531",551.304643879738,0.308854030814539,0.169663436625829,1.82039240131436,0.0686992687853751,0.821570768151703
"ENSG00000289169",12.0214957311611,2.98641592084718,1.64165342882451,1.81915127054897,0.0688883548309274,0.821626467496338
"ENSG00000152133",1209.83492090537,-0.262955775771122,0.14458710695941,-1.81866683206368,0.0689622748776502,0.821951982111709
"ENSG00000158161",1804.5735586977,-0.242802271769282,0.135209491319953,-1.79574872591397,0.0725344886865454,0.822087210131235
"ENSG00000117069",20.6875501313552,1.29025746231051,0.712635194417203,1.81054412189913,0.0702114485798469,0.822087210131235
"ENSG00000117308",189.520831780361,0.471889822659617,0.262369580082725,1.79856911197872,0.0720868670325042,0.822087210131235
"ENSG00000186603",21.8657846927025,0.919888497448397,0.506732464536141,1.81533365597654,0.0694726498409387,0.822087210131235
"ENSG00000116809",1380.85289970489,0.26807215057853,0.14820057763996,1.8088468671815,0.0704747968511595,0.822087210131235
"ENSG00000171608",18068.9986396327,0.24280323254189,0.134653636299945,1.80316877593293,0.0713617125768265,0.822087210131235
"ENSG00000117480",260.741359175814,0.64040716697656,0.353545009131324,1.81138794336277,0.0700808209617241,0.822087210131235
"ENSG00000233730",72.0902086646276,-0.727619416312441,0.403595917732326,-1.80284136767463,0.0714131313273155,0.822087210131235
"ENSG00000198142",55.5708590978584,-1.10852560469387,0.616032745993989,-1.79945889549301,0.0719461204172104,0.822087210131235
"ENSG00000186522",197.119924156116,-0.925506122655151,0.514339035415084,-1.7994086758518,0.0719540581991409,0.822087210131235
"ENSG00000162980",1320.85862113512,-0.327943657439004,0.183137852808509,-1.79069292562857,0.0733425855862056,0.822087210131235
"ENSG00000123612",804.27927683935,-0.447371615011916,0.247628581943405,-1.80662349838987,0.0708210030913247,0.822087210131235
"ENSG00000214842",11.4495503948253,1.38051991767754,0.759410243747648,1.8178842451015,0.0690818268018473,0.822087210131235
"ENSG00000135968",341.195987888402,-0.348918084732172,0.194687118479333,-1.79219913190719,0.0731010736760312,0.822087210131235
"ENSG00000123636",2045.6903460833,-0.278586765698884,0.155103108475214,-1.79613915180432,0.0724723890885411,0.822087210131235
"ENSG00000123992",1971.92264966942,0.433063664238435,0.240421812835753,1.80126611279771,0.0716609463033025,0.822087210131235
"ENSG00000297785",10.0296446483276,-2.56736403546056,1.41320308378099,-1.81669857993208,0.0692632793113282,0.822087210131235
"ENSG00000309081",10.9013265736944,-3.29014453029638,1.83263091889532,-1.79531213643368,0.0726039824663667,0.822087210131235
"ENSG00000230515",83.6572184653749,-0.896149553674436,0.495662199338962,-1.80798445971789,0.0706089192713485,0.822087210131235
"ENSG00000114209",1509.16977271694,-0.248882429352206,0.137460614634557,-1.81057265031055,0.0702070289838203,0.822087210131235
"ENSG00000163687",114.017360354305,-1.21772770517755,0.679747865674382,-1.79144027759386,0.0732226703463179,0.822087210131235
"ENSG00000163632",61.6566091987251,0.587660464672486,0.327745012424657,1.79304167079455,0.0729662612225047,0.822087210131235
"ENSG00000196981",519.984615348606,-0.319140927745576,0.177087585684253,-1.80216431610629,0.0715195571119827,0.822087210131235
"ENSG00000151470",480.818567136017,-0.318638674537722,0.176055874662114,-1.80987243481225,0.0703155717234919,0.822087210131235
"ENSG00000164105",114.374985137724,-0.597235313536003,0.33183018415522,-1.79982214413814,0.0718887262184129,0.822087210131235
"ENSG00000113318",1004.1560983932,-0.343267750195845,0.189850407831563,-1.80809593256389,0.0705915711364725,0.822087210131235
"ENSG00000145725",3352.97719640467,-0.269528330053394,0.149029385214872,-1.8085582897949,0.0705196533928203,0.822087210131235
"ENSG00000234511",641.886762505309,0.480793299462934,0.26591134682867,1.80809621400893,0.0705915273405757,0.822087210131235
"ENSG00000250155",144.855670853925,-0.42855262922554,0.236573419720703,-1.81149949022797,0.0700635679055506,0.822087210131235
"ENSG00000253522",441.064627406619,-0.559809581417433,0.311000090883533,-1.80003028239331,0.0718558567566765,0.822087210131235
"ENSG00000001561",1112.62584886659,-0.650381943005553,0.361920835193565,-1.7970281889345,0.0723311447512462,0.822087210131235
"ENSG00000146072",149.742273103854,-1.00955632176031,0.55870087851564,-1.80697106552348,0.0707667907660432,0.822087210131235
"ENSG00000204305",1068.02573000542,0.317729309670239,0.177072455419618,1.79434632516559,0.0727579083467439,0.822087210131235
"ENSG00000290555",1092.29767324879,-0.34956209915319,0.192487499138869,-1.81602494040925,0.0693665464080869,0.822087210131235
"ENSG00000214922",430.728399794692,-0.449095779371757,0.249309597438169,-1.80135776555147,0.0716465084520465,0.822087210131235
"ENSG00000005471",48.1438398526016,1.13852681053367,0.631583589691484,1.80265419988164,0.0714425392573762,0.822087210131235
"ENSG00000008311",672.780370976572,0.370656325763063,0.206133821914324,1.79813444645256,0.072155704689413,0.822087210131235
"ENSG00000237821",83.5883569392477,-0.554362046886406,0.306055294692747,-1.81131336885688,0.0700923574136246,0.822087210131235
"ENSG00000214652",106.396065896172,0.893141244209865,0.496035621659114,1.80055868008538,0.0717724668091626,0.822087210131235
"ENSG00000237531",37.4621727813801,1.03195427953884,0.568860761039496,1.81407182603546,0.0696666684467879,0.822087210131235
"ENSG00000104331",2139.92689418846,-0.313310391217766,0.172912923960049,-1.8119547344544,0.06999319100173,0.822087210131235
"ENSG00000293372",3807.66789343684,-0.465522069988258,0.258608726505658,-1.80010193885732,0.0718445435246876,0.822087210131235
"ENSG00000254119",13.3582667405255,-1.3349058888477,0.746542007764544,-1.78811892025334,0.0737568236960909,0.822087210131235
"ENSG00000253853",114.817813561215,-1.22323486235141,0.673793511643329,-1.81544470407267,0.0694555963809172,0.822087210131235
"ENSG00000234771",988.090512705915,0.341736608079648,0.190675226964824,1.79224440174755,0.0730938249897356,0.822087210131235
"ENSG00000187609",1324.74627442855,0.474249758090801,0.264735851052229,1.79140738289065,0.0732279450400952,0.822087210131235
"ENSG00000136810",888.625859176096,-0.319567043697149,0.177843365299992,-1.7969016901929,0.0723512282699171,0.822087210131235
"ENSG00000234776",9.93538757315203,1.43399642614328,0.801064941317834,1.79011257662108,0.0734358153786762,0.822087210131235
"ENSG00000288675",13.1803074292684,1.4411769524367,0.79830748504112,1.80529054210542,0.0710292288688889,0.822087210131235
"ENSG00000171631",70.0479266964881,-1.01284638485722,0.56516809902119,-1.79211527793475,0.0731145020749551,0.822087210131235
"ENSG00000050165",75.7409210472527,1.62529230182789,0.907412370446501,1.7911286585482,0.0732726512031019,0.822087210131235
"ENSG00000166086",435.608437680805,0.284727000841139,0.157122135110864,1.81213805833429,0.0699648670725009,0.822087210131235
"ENSG00000173599",248.366508848229,0.390328208518985,0.216026587961336,1.80685262958856,0.0707852601717401,0.822087210131235
"ENSG00000135387",5154.17223362293,-0.284977012419068,0.159401827367349,-1.78779012214411,0.0738098751295161,0.822087210131235
"ENSG00000289223",158.332001421717,0.434795696456957,0.240017090074335,1.8115197393748,0.0700604363252483,0.822087210131235
"ENSG00000181908",16.2683190636637,-1.93085432047676,1.06904481585332,-1.80614908920871,0.0708950547654174,0.822087210131235
"ENSG00000149308",4432.72395546999,-0.301918905981826,0.168170242952555,-1.79531705895796,0.0726031986238434,0.822087210131235
"ENSG00000078114",58.7667893922695,-1.18054961923735,0.64952272646816,-1.81756476121582,0.0691306816836944,0.822087210131235
"ENSG00000148655",94.4336856598686,-1.10714153853099,0.611010679962059,-1.81198393880732,0.0699886782370375,0.822087210131235
"ENSG00000089876",255.015351378442,-0.420889461835255,0.234820033738753,-1.79239162491354,0.0730702554240437,0.822087210131235
"ENSG00000308749",141.298846769652,-0.963996793946856,0.536801058892071,-1.79581760873664,0.072523529293569,0.822087210131235
"ENSG00000289039",22.9359979476584,1.8884697897516,1.0471798662613,1.80338626686352,0.071327572878074,0.822087210131235
"ENSG00000060982",93.3337371301719,-1.02702080574847,0.567351136498617,-1.81020313467015,0.0702642916904516,0.822087210131235
"ENSG00000058272",4256.87360396615,-0.22521492214671,0.125959991644745,-1.78798775076058,0.0737779840981645,0.822087210131235
"ENSG00000240087",297.269846345449,-0.448047542634457,0.247928776608323,-1.80716231800022,0.0707369743814944,0.822087210131235
"ENSG00000127311",5354.00253271787,-0.266011308802162,0.146843208105219,-1.81153294207216,0.0700583945575328,0.822087210131235
"ENSG00000123268",1380.7276973522,-0.237640233052383,0.132109713042277,-1.79880969824175,0.0720487886941998,0.822087210131235
"ENSG00000186666",62.1036977067095,-0.576728431309799,0.322234362182744,-1.78977942452558,0.073489378159755,0.822087210131235
"ENSG00000136021",2538.44651991767,-0.258804797499543,0.142499111890322,-1.81618533664082,0.0693419466424987,0.822087210131235
"ENSG00000302422",50.3278624343777,-1.12732837845378,0.629280331023677,-1.79145656216509,0.0732200592164281,0.822087210131235
"ENSG00000289516",72.9307110194907,-0.560299053109881,0.310252596921175,-1.80594476458882,0.0709269678437003,0.822087210131235
"ENSG00000288542",833.661684508206,0.381484087069544,0.212762429838816,1.79300493681402,0.0729721346865691,0.822087210131235
"ENSG00000083544",1163.53140776801,-0.266897019144252,0.148736010781893,-1.7944344327994,0.0727438551568239,0.822087210131235
"ENSG00000274317",27.664344942197,-0.912208340921945,0.509808056835095,-1.78931723163609,0.0735637404804562,0.822087210131235
"ENSG00000175985",84.5083632130095,-1.18971616976237,0.661247259577928,-1.79920015172806,0.0719870254674766,0.822087210131235
"ENSG00000071537",3965.0540340031,-0.284825760522526,0.156890759945979,-1.81543999545032,0.0694563194059416,0.822087210131235
"ENSG00000104043",129.124657695928,-1.29840885304827,0.723048735592746,-1.7957418208938,0.0725355873636373,0.822087210131235
"ENSG00000198794",257.884173667387,-1.53394634610428,0.857989739434898,-1.78783763441576,0.0738022071171025,0.822087210131235
"ENSG00000066933",2373.14390221005,-0.285185204556894,0.15699677035779,-1.81650363830395,0.0692931503387183,0.822087210131235
"ENSG00000290912",90.0691382386686,0.635763667531965,0.354621279389627,1.79279615883807,0.0730055239313467,0.822087210131235
"ENSG00000169592",3234.4536021383,0.355325568689311,0.197367603161081,1.80032367520476,0.07180954469482,0.822087210131235
"ENSG00000090857",1046.62083831899,-0.366952401568644,0.204739001147361,-1.79229360069277,0.0730859478351469,0.822087210131235
"ENSG00000162066",515.196748360278,0.311100213269162,0.171994505084692,1.80877995559202,0.0704851955205751,0.822087210131235
"ENSG00000103034",94.2229221548157,0.684427539873967,0.381951964582476,1.79192045948012,0.0731457081488811,0.822087210131235
"ENSG00000167513",96.1230191901169,0.596721989633678,0.333434966683579,1.78962031357662,0.0735149706149755,0.822087210131235
"ENSG00000167962",1308.22948671928,0.293228801082463,0.16400545308627,1.78792104509001,0.0737887470316749,0.822087210131235
"ENSG00000157637",4882.31610970343,0.259616141303399,0.145223183618519,1.78770451683097,0.0738236926275099,0.822087210131235
"ENSG00000108469",1264.10284429228,0.262685968303311,0.146186513935119,1.79692340443864,0.0723477804923962,0.822087210131235
"ENSG00000186919",106.379226145213,0.592827346883138,0.329527635519722,1.7990216388017,0.0720152578506555,0.822087210131235
"ENSG00000068097",773.411926330604,-0.270708218537244,0.149178817253563,-1.8146558842675,0.0695768085935197,0.822087210131235
"ENSG00000229980",50.4097750557198,0.7523320605133,0.418373443182159,1.79823091731407,0.07214042202442,0.822087210131235
"ENSG00000197563",1508.91493572345,-0.331804504271872,0.185358637691845,-1.79006766775817,0.0734430337726901,0.822087210131235
"ENSG00000042062",391.812912732474,0.566257742424132,0.315427322885219,1.79520828203646,0.0726205214283625,0.822087210131235
"ENSG00000161558",585.074723818617,0.332370489621229,0.185613396583922,1.79066002636805,0.0733478680768931,0.822087210131235
"ENSG00000279161",31.3117969795342,1.2257282288882,0.67776634186758,1.80848199913663,0.0705315159453006,0.822087210131235
"ENSG00000170954",43.4890928686272,1.20401672226346,0.667691665025971,1.80325258698059,0.071348555114176,0.822087210131235
"ENSG00000142235",876.02636500258,0.450087478512493,0.247989103567182,1.81494860878257,0.0695318074903803,0.822087210131235
"ENSG00000131408",1626.10326163913,0.300209599488844,0.167795890093625,1.78913559397275,0.0735929810441873,0.822087210131235
"ENSG00000167676",223.046411091987,0.66608571723364,0.369801383518014,1.80119855392913,0.0716715902253902,0.822087210131235
"ENSG00000131849",137.037692257713,-0.426833569965824,0.236976682469118,-1.80116273685048,0.0716772337433668,0.822087210131235
"ENSG00000104804",18.9727871743955,1.92092517021216,1.07339557236344,1.78957806392157,0.0735217675529208,0.822087210131235
"ENSG00000072958",3548.99433603557,0.23665145389797,0.13116031397814,1.80429160864476,0.071185604577273,0.822087210131235
"ENSG00000267058",27.7786304962564,0.851139340013513,0.468233247745068,1.8177678413749,0.0690996237579495,0.822087210131235
"ENSG00000100097",750.798243602271,-0.462873554844891,0.257520203411195,-1.79742617749412,0.0722679880380807,0.822087210131235
"ENSG00000227145",24.2559115241748,1.05288028985395,0.589644194757538,1.78561969949842,0.0741608550634863,0.824896196973867
"ENSG00000262655",179.305915858812,0.670086613034653,0.37527963248443,1.78556616195379,0.0741695298504413,0.824896196973867
"ENSG00000283360",114.52159715766,-0.551530102768002,0.309026006161629,-1.78473685635227,0.0743040097148269,0.825350399025185
"ENSG00000159708",50.7824501730546,-1.83420686508914,1.02771667958403,-1.78473980380618,0.0743035314042848,0.825350399025185
"ENSG00000178605",2737.19765871641,0.280490789337205,0.157252625987021,1.78369542369585,0.0744731701740432,0.825815152630179
"ENSG00000196865",1764.38929038333,-0.281072062008602,0.157542147723441,-1.78410708543857,0.0744062661698298,0.825815152630179
"ENSG00000257703",19.1402634516199,1.17782724295309,0.660359902733643,1.78361411417823,0.0744863905537772,0.825815152630179
"ENSG00000272333",5091.19147633468,0.253070575328649,0.141927981465493,1.78309148566435,0.074571412208105,0.826238123447188
"ENSG00000178660",25.8666076884907,-1.17264105711985,0.65806219826797,-1.78196082407751,0.0747556205172931,0.827758843265605
"ENSG00000183726",2996.10788614126,-0.245665408455281,0.137932351175719,-1.781057209286,0.0749031052534953,0.828351279428241
"ENSG00000141622",76.1796179878702,-0.67879431432777,0.381096203942246,-1.78116262325888,0.0748858877316231,0.828351279428241
"ENSG00000248489",360.091016380347,-0.338808994101974,0.190269466138918,-1.78067979575139,0.0749647756392209,0.82851352035623
"ENSG00000005893",3691.82531149685,-0.263538559210064,0.148096419959737,-1.77950661657933,0.0751567410961954,0.829422195292656
"ENSG00000119411",45.5911599337753,-1.30712627743331,0.734860416103433,-1.77874089934562,0.0752822505371142,0.829422195292656
"ENSG00000132471",2602.96305980321,0.293639500898548,0.165055303806644,1.7790370507726,0.0752336877974326,0.829422195292656
"ENSG00000126453",295.782769509726,0.343852521296249,0.193282735803787,1.77901311188659,0.0752376123317307,0.829422195292656
"ENSG00000166770",10.9158845927774,1.88688670884068,1.06063009121325,1.77902430307467,0.0752357776306738,0.829422195292656
"ENSG00000142453",1035.78517533976,0.28169594450033,0.158490553873963,1.77736740527984,0.075507809977513,0.831387679127795
"ENSG00000174485",2804.73586726122,-0.232016244460684,0.130617511253503,-1.77630275017555,0.0756830301799318,0.831824872650253
"ENSG00000161533",1065.88802075049,-0.299686382273031,0.168717060040688,-1.7762660290593,0.0756890796307582,0.831824872650253
"ENSG00000268434",58.5824140408601,-0.683480278875577,0.384700503882091,-1.77665553327443,0.0756249326583384,0.831824872650253
"ENSG00000165730",61.4144604692923,1.38537397006593,0.780123323962103,1.77583970061281,0.0757593420321332,0.832078306132364
"ENSG00000197712",19.3869454691618,-1.62681003737475,0.916740569368474,-1.77455879202055,0.0759707664463808,0.833880866075218
"ENSG00000132017",1578.57857724503,0.265973684678106,0.149956870620962,1.77366787914902,0.076118102534376,0.834978165199739
"ENSG00000121931",117.496345618905,-0.540551144146989,0.305027990861768,-1.77213619845123,0.0763719513673393,0.835310296050812
"ENSG00000188976",2032.75215408313,0.270593350487186,0.152814908397669,1.77072612433221,0.0766062560177384,0.835310296050812
"ENSG00000198369",92.317602829185,-0.490524934116965,0.276713430418711,-1.77268206091306,0.0762814053088288,0.835310296050812
"ENSG00000240288",13.3440732551226,-1.25141473783561,0.706619183443615,-1.77098891051472,0.0765625458307301,0.835310296050812
"ENSG00000215045",163.667653698897,0.555768020277571,0.31366877125161,1.77183089684042,0.0764226321087699,0.835310296050812
"ENSG00000237400",73.2918311663321,-0.714498453978318,0.403527793329918,-1.77063009237174,0.0766222344403314,0.835310296050812
"ENSG00000102471",280.349898749234,-0.362090094193139,0.204476865426187,-1.77081203508496,0.07659196392999,0.835310296050812
"ENSG00000166747",4095.85579759555,-0.233277827124404,0.131669185342568,-1.77169644148307,0.0764449606922378,0.835310296050812
"ENSG00000297767",13.7076434353507,1.74607617410681,0.985217193466291,1.77227537814641,0.0763488563281599,0.835310296050812
"ENSG00000071626",7041.04927824704,0.267333042436057,0.15082205230078,1.77250633019449,0.0763105454421027,0.835310296050812
"ENSG00000142875",7973.70897495725,-0.22063867765288,0.124662965998146,-1.76988150318966,0.0767468827497048,0.836152069908403
"ENSG00000276070",28.9237547238735,2.09768835055345,1.18547457831032,1.76949247915829,0.0768117247636393,0.836341620835969
"ENSG00000157766",77.5741736815155,0.727629966398983,0.411303760832333,1.76908172423835,0.0768802373158884,0.836570878644741
"ENSG00000081026",547.096038898816,-0.315602073076455,0.179014144209881,-1.76300076437778,0.0779003607451681,0.837207990790857
"ENSG00000162746",26.0651431381965,-1.01284718147203,0.574105750258657,-1.76421709940321,0.0776954349202415,0.837207990790857
"ENSG00000290074",590.349453516211,0.370113606613965,0.209482000253998,1.76680385983139,0.0772610820874329,0.837207990790857
"ENSG00000143970",5986.82532065148,-0.242047982970165,0.137160775856378,-1.76470263790003,0.0776137550216934,0.837207990790857
"ENSG00000243466",11.0026522820496,6.89122779621638,3.9107182349435,1.76213866154843,0.0780458725580066,0.837207990790857
"ENSG00000179152",977.872865636791,-0.292488538817308,0.165473592290901,-1.76758439076559,0.0771304094119377,0.837207990790857
"ENSG00000061918",21.3809192419259,1.65075608398328,0.936685177777587,1.76233821474567,0.0780121708894565,0.837207990790857
"ENSG00000164142",196.666249804177,-0.621401917273919,0.352536250122728,-1.76266105133186,0.0779576735191974,0.837207990790857
"ENSG00000214784",241.414002429017,0.422357792638388,0.239227548109878,1.76550650615036,0.0774786777473487,0.837207990790857
"ENSG00000093144",1755.06355685698,-0.224089352057732,0.126933264893705,-1.76541076324938,0.0774947557659817,0.837207990790857
"ENSG00000302026",17.3166592736232,-1.08069659998088,0.612282488688411,-1.76502941035579,0.0775588229869071,0.837207990790857
"ENSG00000241852",28.0960939782134,0.839581654361474,0.476069329197727,1.76357014171935,0.0778043784007817,0.837207990790857
